Compiled with OpenMP and running with 8 threads.
imagefile = nanowire2.png 
P = 3 
finaltime = 1e-08 
timestep = 1e-13 
sample_width  = 3.8e-07 
sample_height = 1.35e-07 
sample_depth  = 1.5e-08 
xdim = 76 
ydim = 27 
zdim = 3 
demag = 1 
exchange = 1 
external = 0 
use_fmm = 0 
use_gpu = 1 
sim_name = sim_nanowire2_76x27x3_noHext 
SEED = 2010 
IC = 0 
(xdim, ydim, zdim) = (76, 27, 3)
(sample_width, sample_height, sample_depth) = (3.8e-07, 1.35e-07, 1.5e-08)
(dx, dy, dz) = (5e-09, 5e-09, 5e-09)
Initial condition: Single Domain
If you want to see the initial state of M, now is the time! 

using device 1
launching kernel with 6156 blocks and 1024 threads...
1, 1e-13, 1e-13, 775.923, 1, -1.02214e-05, 2.0327e-05, 1.00001, 0.0488086 
If you want to see the initial state of M, now is the time! 

2, 2e-13, 1e-13, 775.923, 1, -2.04995e-05, 4.06665e-05, 1.00001, 0.0487433 
3, 3e-13, 1e-13, 775.922, 1, -3.08343e-05, 6.0975e-05, 1.00001, 0.0486911 
4, 4e-13, 1e-13, 775.921, 0.999999, -4.12257e-05, 8.12524e-05, 1.00001, 0.0486482 
5, 5e-13, 1e-13, 775.921, 0.999998, -5.16735e-05, 0.000101499, 1.00001, 0.0486108 
6, 6e-13, 1e-13, 775.92, 0.999997, -6.21776e-05, 0.000121714, 1.00001, 0.0485757 
7, 7e-13, 1e-13, 775.919, 0.999996, -7.2738e-05, 0.000141899, 1.00001, 0.0485399 
8, 8e-13, 1e-13, 775.918, 0.999994, -8.33546e-05, 0.000162052, 1.00001, 0.0485008 
9, 9e-13, 1e-13, 775.918, 0.999994, -9.40272e-05, 0.000182175, 1.00001, 0.0484562 
10, 1e-12, 1e-13, 775.917, 0.999993, -0.000104756, 0.000202266, 1.00001, 0.0484042 
11, 1.1e-12, 1e-13, 775.916, 0.999992, -0.00011554, 0.000222327, 1.00001, 0.0483431 
12, 1.2e-12, 1e-13, 775.915, 0.999992, -0.00012638, 0.000242357, 1.00001, 0.0482717 
13, 1.3e-12, 1e-13, 775.914, 0.999991, -0.000137276, 0.000262356, 1.00001, 0.0481889 
14, 1.4e-12, 1e-13, 775.913, 0.99999, -0.000148227, 0.000282325, 1.00001, 0.0480938 
15, 1.5e-12, 1e-13, 775.913, 0.99999, -0.000159234, 0.000302262, 1.00001, 0.0479861 
16, 1.6e-12, 1e-13, 775.912, 0.999988, -0.000170296, 0.000322169, 1.00001, 0.0478651 
17, 1.7e-12, 1e-13, 775.912, 0.999988, -0.000181413, 0.000342045, 1.00001, 0.0477308 
18, 1.8e-12, 1e-13, 775.911, 0.999987, -0.000192585, 0.000361891, 1.00001, 0.0475832 
19, 1.9e-12, 1e-13, 775.911, 0.999985, -0.000203812, 0.000381705, 1.00001, 0.0474222 
20, 2e-12, 1e-13, 775.91, 0.999984, -0.000215094, 0.00040149, 1.00001, 0.0472482 
21, 2.1e-12, 1e-13, 775.909, 0.999983, -0.000226431, 0.000421243, 1.00001, 0.0470615 
22, 2.2e-12, 1e-13, 775.908, 0.999981, -0.000237823, 0.000440966, 1.00001, 0.0468624 
23, 2.3e-12, 1e-13, 775.908, 0.99998, -0.000249269, 0.000460658, 1.00001, 0.0466515 
